GEOID_2010,poverty,total,som_total,other_lang_total,other_very_well,other_less,geometry
53033031706,48.3,7888,0,100,74,26,"list(c(-122.123342, -122.12112, -122.118089, -122.107453, -122.102684, -122.102095, -122.101889, -122.101886, -122.1018, -122.107948, -122.112422, -122.123034, -122.133615, -122.133518, -122.133155, -122.132273, -122.130557, -122.129996, -122.128161, -122.128119, -122.123021, -122.121274, -122.124092, -122.123342, 47.355254, 47.351769, 47.349567, 47.358108, 47.361218, 47.362155, 47.367969, 47.368114, 47.372603, 47.372638, 47.372688, 47.372441, 47.372418, 47.365245, 47.364865, 47.364135, 47.362684, 
47.361937, 47.35864, 47.358022, 47.358079, 47.358094, 47.356049, 47.355254))"
53033031800,15,5043,0,235,114,121,"list(c(-122.165441, -122.154751, -122.149407, -122.14371, -122.142392, -122.14016, -122.138874, -122.138588, -122.133542, -122.122918, -122.105289, -122.102962, -122.101613, -122.099107, -122.09759, -122.08043, -122.080216, -122.082131, -122.084443, -122.084631, -122.080941, -122.079855, -122.083519, -122.083176, -122.084183, -122.099271, -122.101383, -122.102897, -122.10622, -122.110675, -122.116684, -122.119455, -122.12507, -122.138012, -122.14383, -122.143999, -122.144007, -122.143976, -122.158451, 
-122.15883, -122.159908, -122.165237, -122.165312, -122.165356, -122.165409, -122.165441, 47.386921, 47.386921, 47.386904, 47.385585, 47.383856, 47.38322, 47.384217, 47.386378, 47.386908, 47.386895, 47.387037, 47.387063, 47.387068, 47.387063, 47.387055, 47.387006, 47.403257, 47.406895, 47.409742, 47.411481, 47.412961, 47.415951, 47.420952, 47.422839, 47.422941, 47.422928, 47.422928, 47.423281, 47.426163, 47.427276, 47.437509, 47.437354, 47.437111, 47.437173, 47.436629, 47.430343, 47.423244, 47.415894, 
47.4159, 47.415896, 47.415887, 47.415864, 47.406355, 47.401395, 47.392347, 47.386921))"
53033031903,34.196014623079996,7501.7498502944,0,5.9829198132,5.9829198132,0,"list(c(-122.132385, -122.13238, -122.132362, -122.132275, -122.132262, -122.132616, -122.134762, -122.135018, -122.13327, -122.134635, -122.136086, -122.136554, -122.137511, -122.139442, -122.142153, -122.142582, -122.137516, -122.127009, -122.125149, -122.123871, -122.123503, -122.120914, -122.111998, -122.109311, -122.108023, -122.104763, -122.084573, -122.082562, -122.080551, -122.079628, -122.07759, -122.074548, -122.073072, -122.072015, -122.066715, -122.062695, -122.058472, -122.057777, -122.054727, 
-122.047202, -122.035431, -122.034012, -122.026737, -122.02612, -122.025401, -122.027025, -122.026875, -122.028128, -122.031412, -122.033177, -122.033936, -122.035221, -122.035029, -122.033292, -122.034513, -122.033374, -122.03434, -122.033657, -122.037464, -122.041865, -122.046603, -122.057561, -122.066156, -122.068831, -122.073878, -122.07451, -122.084044, -122.088973, -122.097891, -122.102311, -122.10687, -122.112697, -122.122077, -122.122107, -122.122103, -122.122195, -122.127222, -122.129823, 
-122.132417, -122.132385, 47.485116, 47.484649, 47.483282, 47.47742, 47.475809, 47.475511, 47.474948, 47.473641, 47.471282, 47.470245, 47.469064, 47.468194, 47.468523, 47.468947, 47.467188, 47.466076, 47.465255, 47.463629, 47.463464, 47.463382, 47.463359, 47.463243, 47.46315, 47.463109, 47.46314, 47.463039, 47.461323, 47.46091, 47.459513, 47.457972, 47.454727, 47.451535, 47.444122, 47.44238, 47.438217, 47.440622, 47.440364, 47.440723, 47.441036, 47.444843, 47.448377, 47.449016, 47.456788, 47.46089, 
47.462552, 47.46349, 47.464834, 47.466123, 47.466426, 47.468532, 47.471339, 47.471942, 47.476093, 47.476059, 47.47773, 47.478809, 47.479618, 47.481858, 47.479241, 47.479385, 47.480479, 47.480554, 47.483174, 47.484341, 47.48705, 47.48746, 47.493639, 47.497574, 47.498731, 47.50025, 47.501209, 47.500474, 47.502476, 47.500533, 47.498865, 47.488075, 47.488184, 47.488245, 47.488299, 47.485116))"
53033031904,17.773411670419996,3561.1486224906002,0,0.0170801868,0.0170801868,0,"list(c(-122.142582, -122.137516, -122.127009, -122.125149, -122.123871, -122.123503, -122.120914, -122.111998, -122.109311, -122.108023, -122.104763, -122.084573, -122.082562, -122.080551, -122.079628, -122.07759, -122.074548, -122.073072, -122.072015, -122.066715, -122.062695, -122.058472, -122.057777, -122.054727, -122.047202, -122.035431, -122.034012, -122.026737, -122.02612, -122.025401, -122.025013, -122.021083, -122.015956, -122.010341, -122.008571, -122.00764, -122.004548, -122.003444, -122.000666, 
-121.999751, -122.000605, -121.998896, -121.995264, -121.993708, -121.991145, -121.991511, -121.990656, -121.987025, -121.98353, -121.978202, -121.9766, -121.975291, -121.972797, -121.970917, -121.968826, -121.966264, -121.964512, -121.963064, -121.961804, -121.960215, -121.959679, -121.951609, -121.951049, -121.950538, -121.949887, -121.947411, -121.943889, -121.936594, -121.934312, -121.9314, -121.925438, -121.923181, -121.92072, -121.915997, -121.908496, -121.908403, -121.898653, -121.895799, 
-121.89175, -121.889382, -121.888517, -121.884511, -121.883919, -121.883581, -121.887183, -121.898719, -121.902494, -121.904996, -121.90987, -121.919133, -121.924592, -121.935264, -121.938703, -121.941335, -121.943663, -121.946768, -121.958182, -121.961169, -121.968746, -121.971514, -121.973437, -121.978342, -121.980167, -121.98798, -121.995413, -121.998703, -122.006779, -122.010619, -122.016541, -122.02006, -122.022718, -122.022974, -122.023369, -122.024967, -122.027534, -122.02787, -122.032383, 
-122.030654, -122.029762, -122.025862, -122.023676, -122.023109, -122.021995, -122.022083, -122.02247, -122.027085, -122.027932, -122.031628, -122.033657, -122.037464, -122.041865, -122.046603, -122.057561, -122.066156, -122.068831, -122.073878, -122.07451, -122.077715, -122.078895, -122.081981, -122.089669, -122.095512, -122.09202, -122.093551, -122.098319, -122.097483, -122.097806, -122.096526, -122.10107, -122.101529, -122.10178, -122.105382, -122.102577, -122.104547, -122.10609, -122.112594, 
-122.115198, -122.115306, -122.119188, -122.119226, -122.121797, -122.124467, -122.127068, -122.127081, -122.127119, -122.129743, -122.129738, -122.132362, -122.132275, -122.132262, -122.132616, -122.134762, -122.135018, -122.13327, -122.134635, -122.136086, -122.136554, -122.137511, -122.139442, -122.142153, -122.142582, 47.466076, 47.465255, 47.463629, 47.463464, 47.463382, 47.463359, 47.463243, 47.46315, 47.463109, 47.46314, 47.463039, 47.461323, 47.46091, 47.459513, 47.457972, 47.454727, 47.451535, 
47.444122, 47.44238, 47.438217, 47.440622, 47.440364, 47.440723, 47.441036, 47.444843, 47.448377, 47.449016, 47.456788, 47.46089, 47.462552, 47.462148, 47.460382, 47.461656, 47.4599, 47.460182, 47.458259, 47.457196, 47.457244, 47.45565, 47.453819, 47.452225, 47.451073, 47.450113, 47.448487, 47.447459, 47.446261, 47.443476, 47.442217, 47.438921, 47.437592, 47.436532, 47.43556, 47.43569, 47.435635, 47.435907, 47.436854, 47.438261, 47.440059, 47.443355, 47.44745, 47.448046, 47.453766, 47.45465, 47.456594, 
47.457469, 47.460277, 47.462291, 47.465381, 47.465962, 47.466068, 47.465613, 47.465958, 47.467031, 47.470069, 47.472798, 47.472808, 47.473783, 47.474836, 47.477987, 47.482463, 47.485739, 47.504578, 47.507538, 47.509035, 47.50859, 47.507188, 47.507408, 47.508317, 47.511436, 47.516158, 47.518507, 47.522568, 47.526557, 47.529842, 47.531237, 47.532001, 47.533109, 47.533712, 47.536095, 47.536113, 47.535149, 47.531708, 47.531073, 47.531025, 47.532032, 47.532964, 47.536223, 47.536429, 47.534201, 47.5323, 
47.531614, 47.531591, 47.529972, 47.528201, 47.526386, 47.525436, 47.52545, 47.523004, 47.518983, 47.515443, 47.51305, 47.509099, 47.496373, 47.495383, 47.494124, 47.484712, 47.484688, 47.482344, 47.481858, 47.479241, 47.479385, 47.480479, 47.480554, 47.483174, 47.484341, 47.48705, 47.48746, 47.48357, 47.483083, 47.483772, 47.487655, 47.487582, 47.482622, 47.481545, 47.48034, 47.4791, 47.472362, 47.470508, 47.46982, 47.470136, 47.471245, 47.470999, 47.473915, 47.474365, 47.473282, 47.473504, 47.473565, 
47.480725, 47.481014, 47.481745, 47.481804, 47.481854, 47.481891, 47.48275, 47.483418, 47.483438, 47.483236, 47.483282, 47.47742, 47.475809, 47.475511, 47.474948, 47.473641, 47.471282, 47.470245, 47.469064, 47.468194, 47.468523, 47.468947, 47.467188, 47.466076))"
53033031906,53.39027407695,3874.050654697,1.0591145861,79.3449299514,61.3449299514,18,"list(c(-122.15603, -122.154572, -122.148065, -122.146948, -122.146706, -122.147444, -122.148219, -122.14995, -122.152549, -122.153583, -122.1538, -122.150292, -122.145244, -122.140557, -122.137208, -122.13634, -122.134195, -122.132069, -122.133162, -122.130833, -122.131098, -122.128374, -122.130326, -122.130106, -122.124561, -122.120805, -122.118186, -122.116684, -122.110675, -122.10622, -122.102897, -122.101383, -122.099271, -122.084183, -122.083176, -122.079936, -122.080731, -122.080097, -122.079641, 
-122.078944, -122.078698, -122.077892, -122.080238, -122.079628, -122.080551, -122.082562, -122.084573, -122.104763, -122.108023, -122.109311, -122.111998, -122.120914, -122.123503, -122.123871, -122.125149, -122.127009, -122.137516, -122.142582, -122.154728, -122.156366, -122.15603, 47.466432, 47.465519, 47.462928, 47.462018, 47.460742, 47.459625, 47.459131, 47.458711, 47.457857, 47.45676, 47.455755, 47.455256, 47.45196, 47.451834, 47.449368, 47.447892, 47.449185, 47.448872, 47.447133, 47.445628, 
47.44453, 47.441456, 47.440757, 47.439627, 47.439564, 47.439514, 47.439002, 47.437509, 47.427276, 47.426163, 47.423281, 47.422928, 47.422928, 47.422941, 47.422839, 47.427362, 47.43012, 47.431561, 47.442723, 47.44528, 47.449841, 47.452812, 47.457758, 47.457972, 47.459513, 47.46091, 47.461323, 47.463039, 47.46314, 47.463109, 47.46315, 47.463243, 47.463359, 47.463382, 47.463464, 47.463629, 47.465255, 47.466076, 47.468022, 47.468413, 47.466432))"
53033031907,11.10972592305,7787.949345303001,81.94088541389999,73.6550700486,73.6550700486,0,"list(c(-122.15603, -122.154572, -122.148065, -122.146948, -122.146706, -122.147444, -122.148219, -122.14995, -122.152549, -122.153583, -122.1538, -122.150292, -122.145244, -122.140557, -122.137208, -122.13634, -122.134195, -122.132069, -122.133162, -122.130833, -122.131098, -122.128374, -122.130326, -122.130106, -122.124561, -122.120805, -122.118186, -122.116684, -122.110675, -122.10622, -122.102897, -122.101383, -122.099271, -122.084183, -122.083176, -122.079936, -122.080731, -122.080097, -122.079641, 
-122.078944, -122.078698, -122.077892, -122.080238, -122.079628, -122.080551, -122.082562, -122.084573, -122.104763, -122.108023, -122.109311, -122.111998, -122.120914, -122.123503, -122.123871, -122.125149, -122.127009, -122.137516, -122.142582, -122.154728, -122.156366, -122.15603, 47.466432, 47.465519, 47.462928, 47.462018, 47.460742, 47.459625, 47.459131, 47.458711, 47.457857, 47.45676, 47.455755, 47.455256, 47.45196, 47.451834, 47.449368, 47.447892, 47.449185, 47.448872, 47.447133, 47.445628, 
47.44453, 47.441456, 47.440757, 47.439627, 47.439564, 47.439514, 47.439002, 47.437509, 47.427276, 47.426163, 47.423281, 47.422928, 47.422928, 47.422941, 47.422839, 47.427362, 47.43012, 47.431561, 47.442723, 47.44528, 47.449841, 47.452812, 47.457758, 47.457972, 47.459513, 47.46091, 47.461323, 47.463039, 47.46314, 47.463109, 47.46315, 47.463243, 47.463359, 47.463382, 47.463464, 47.463629, 47.465255, 47.466076, 47.468022, 47.468413, 47.466432))"
53033031908,13.5,4150,30,198,192,6,"list(c(-122.15417, -122.150471, -122.132595, -122.130106, -122.130326, -122.128374, -122.131098, -122.130833, -122.133162, -122.132069, -122.134195, -122.13634, -122.137208, -122.140557, -122.145244, -122.150292, -122.1538, -122.15384, -122.15417, 47.445531, 47.444626, 47.439723, 47.439627, 47.440757, 47.441456, 47.44453, 47.445628, 47.447133, 47.448872, 47.449185, 47.447892, 47.449368, 47.451834, 47.45196, 47.455256, 47.455755, 47.454396, 47.445531))"
53033031909,49,3129,287,202,73,129,"list(c(-122.154598, -122.143999, -122.14383, -122.138012, -122.12507, -122.119455, -122.116684, -122.118186, -122.120805, -122.124561, -122.130106, -122.132595, -122.150471, -122.15417, -122.154182, -122.154285, -122.154288, -122.154327, -122.154598, 47.430353, 47.430343, 47.436629, 47.437173, 47.437111, 47.437354, 47.437509, 47.439002, 47.439514, 47.439564, 47.439627, 47.439723, 47.444626, 47.445531, 47.444948, 47.441611, 47.441367, 47.440111, 47.430353))"
53033032002,9.49768827475,2901.293828771,0,0,0,0,"list(c(-122.084443, -122.082131, -122.080216, -122.08043, -122.06524, -122.067583, -122.069167, -122.071523, -122.071687, -122.074102, -122.077869, -122.079047, -122.078106, -122.075241, -122.075238, -122.069853, -122.069846, -122.06572, -122.058974, -122.059063, -122.059095, -122.059981, -122.061728, -122.061806, -122.059139, -122.058401, -122.054719, -122.054375, -122.056133, -122.053713, -122.05365, -122.051439, -122.049549, -122.048117, -122.048101, -122.047976, -122.045353, -122.046027, -122.045187, 
-122.044569, -122.045093, -122.044178, -122.041453, -122.039237, -122.029601, -122.01568, -121.997898, -121.994476, -121.992523, -121.987897, -121.982047, -121.975291, -121.9766, -121.978202, -121.98353, -121.987025, -121.990656, -121.991511, -121.991145, -121.993708, -121.995264, -121.998896, -122.000605, -121.999751, -122.000666, -122.003444, -122.004548, -122.00764, -122.008571, -122.010341, -122.015956, -122.021083, -122.025013, -122.025401, -122.02612, -122.026737, -122.034012, -122.035431, 
-122.047202, -122.054727, -122.057777, -122.058472, -122.062695, -122.066715, -122.072015, -122.073072, -122.074548, -122.07759, -122.079628, -122.080238, -122.077892, -122.078698, -122.078944, -122.079641, -122.080097, -122.080731, -122.079936, -122.083176, -122.083519, -122.079855, -122.080941, -122.084631, -122.084443, 47.409742, 47.406895, 47.403257, 47.387006, 47.386949, 47.383039, 47.379798, 47.376446, 47.376222, 47.372646, 47.367233, 47.367216, 47.365952, 47.365661, 47.367103, 47.367177, 47.35806, 
47.358032, 47.35799, 47.36465, 47.366155, 47.366349, 47.367971, 47.371979, 47.371774, 47.375156, 47.375338, 47.376125, 47.376746, 47.378292, 47.379668, 47.379677, 47.379629, 47.379613, 47.38211, 47.387891, 47.390358, 47.391621, 47.39418, 47.397447, 47.398003, 47.40233, 47.406468, 47.408005, 47.410195, 47.415547, 47.422213, 47.424007, 47.425244, 47.429317, 47.433082, 47.43556, 47.436532, 47.437592, 47.438921, 47.442217, 47.443476, 47.446261, 47.447459, 47.448487, 47.450113, 47.451073, 47.452225, 47.453819, 
47.45565, 47.457244, 47.457196, 47.458259, 47.460182, 47.4599, 47.461656, 47.460382, 47.462148, 47.462552, 47.46089, 47.456788, 47.449016, 47.448377, 47.444843, 47.441036, 47.440723, 47.440364, 47.440622, 47.438217, 47.44238, 47.444122, 47.451535, 47.454727, 47.457972, 47.457758, 47.452812, 47.449841, 47.44528, 47.442723, 47.431561, 47.43012, 47.427362, 47.422839, 47.420952, 47.415951, 47.412961, 47.411481, 47.409742))"
53033032003,7.81145182824,5637.2148593428,0,0,0,0,"list(c(-122.083176, -122.083519, -122.079855, -122.080941, -122.084631, -122.084443, -122.082131, -122.080216, -122.08043, -122.06524, -122.067583, -122.069167, -122.071523, -122.071687, -122.074102, -122.077869, -122.079047, -122.078106, -122.075241, -122.075238, -122.069853, -122.069846, -122.06572, -122.058974, -122.059063, -122.059095, -122.059981, -122.061728, -122.061806, -122.059139, -122.058401, -122.054719, -122.054375, -122.056133, -122.053713, -122.05365, -122.051439, -122.049549, -122.048117, 
-122.048101, -122.046033, -122.039913, -122.037105, -122.032464, -122.03232, -122.032322, -122.026609, -122.02475, -122.023475, -122.020933, -122.01863, -122.016311, -122.016335, -122.015832, -122.01372, -122.012144, -122.010751, -122.002261, -121.996287, -121.990936, -121.986414, -121.982261, -121.977889, -121.97546, -121.972778, -121.971588, -121.968619, -121.962943, -121.959357, -121.957556, -121.95922, -121.957679, -121.954353, -121.953803, -121.957924, -121.957573, -121.959633, -121.958062, 
-121.954872, -121.953316, -121.946418, -121.943443, -121.938896, -121.936973, -121.929527, -121.925376, -121.922294, -121.920303, -121.919868, -121.918219, -121.912045, -121.908087, -121.905737, -121.902395, -121.89971, -121.89794, -121.898367, -121.897719, -121.897299, -121.894018, -121.885213, -121.88152, -121.878972, -121.878126, -121.876989, -121.875203, -121.874288, -121.872441, -121.871175, -121.867367, -121.863857, -121.856147, -121.853337, -121.850361, -121.846882, -121.844242, -121.841831, 
-121.840901, -121.838703, -121.836857, -121.834294, -121.827961, -121.825321, -121.823536, -121.81963, -121.820467, -121.820041, -121.82253, -121.825098, -121.82553, -121.823456, -121.825239, -121.823665, -121.824015, -121.822, -121.821351, -121.817702, -121.813817, -121.812493, -121.810649, -121.809867, -121.807417, -121.80589, -121.806569, -121.808157, -121.807688, -121.810925, -121.809993, -121.808146, -121.808985, -121.810961, -121.818967, -121.822847, -121.82529, -121.828202, -121.828478, -121.827807, 
-121.824613, -121.823684, -121.822763, -121.822725, -121.826854, -121.831041, -121.832289, -121.834838, -121.838382, -121.840604, -121.843425, -121.844071, -121.846252, -121.847184, -121.846298, -121.846318, -121.847428, -121.849287, -121.853991, -121.855614, -121.860582, -121.861904, -121.863026, -121.866758, -121.870312, -121.871248, -121.873333, -121.876011, -121.877132, -121.877728, -121.879007, -121.884511, -121.888517, -121.889382, -121.89175, -121.895799, -121.898653, -121.908403, -121.908496, 
-121.915997, -121.92072, -121.923181, -121.925438, -121.9314, -121.934312, -121.936594, -121.943889, -121.947411, -121.949887, -121.950538, -121.951049, -121.951609, -121.959679, -121.960215, -121.961804, -121.963064, -121.964512, -121.966264, -121.968826, -121.970917, -121.972797, -121.975291, -121.9766, -121.978202, -121.98353, -121.987025, -121.990656, -121.991511, -121.991145, -121.993708, -121.995264, -121.998896, -122.000605, -121.999751, -122.000666, -122.003444, -122.004548, -122.00764, -122.008571, 
-122.010341, -122.015956, -122.021083, -122.025013, -122.025401, -122.02612, -122.026737, -122.034012, -122.035431, -122.047202, -122.054727, -122.057777, -122.058472, -122.062695, -122.066715, -122.072015, -122.073072, -122.074548, -122.07759, -122.079628, -122.080238, -122.077892, -122.078698, -122.078944, -122.079641, -122.080097, -122.080731, -122.079936, -122.083176, 47.422839, 47.420952, 47.415951, 47.412961, 47.411481, 47.409742, 47.406895, 47.403257, 47.387006, 47.386949, 47.383039, 47.379798, 
47.376446, 47.376222, 47.372646, 47.367233, 47.367216, 47.365952, 47.365661, 47.367103, 47.367177, 47.35806, 47.358032, 47.35799, 47.36465, 47.366155, 47.366349, 47.367971, 47.371979, 47.371774, 47.375156, 47.375338, 47.376125, 47.376746, 47.378292, 47.379668, 47.379677, 47.379629, 47.379613, 47.38211, 47.381193, 47.380801, 47.379969, 47.375567, 47.374275, 47.373924, 47.374055, 47.374768, 47.372755, 47.361369, 47.361494, 47.361801, 47.362997, 47.364004, 47.365231, 47.366302, 47.369821, 47.370738, 
47.373247, 47.375944, 47.376353, 47.375855, 47.37424, 47.373695, 47.373923, 47.374635, 47.373445, 47.37462, 47.376992, 47.378618, 47.380709, 47.381609, 47.381571, 47.382342, 47.386355, 47.388384, 47.390703, 47.392191, 47.393465, 47.393694, 47.392962, 47.392237, 47.391962, 47.39126, 47.391322, 47.392993, 47.392627, 47.391127, 47.389255, 47.387233, 47.384262, 47.382022, 47.381725, 47.380328, 47.380992, 47.382221, 47.3838, 47.387153, 47.387965, 47.389262, 47.389743, 47.388385, 47.388583, 47.387112, 
47.386226, 47.385486, 47.385242, 47.385303, 47.385539, 47.386961, 47.38845, 47.38913, 47.391094, 47.392871, 47.393878, 47.395427, 47.398166, 47.400028, 47.401439, 47.401729, 47.403522, 47.406902, 47.407565, 47.408984, 47.410625, 47.413398, 47.415063, 47.416179, 47.418865, 47.421001, 47.423, 47.424602, 47.42712, 47.428134, 47.429953, 47.432111, 47.432661, 47.4345, 47.436303, 47.437455, 47.43661, 47.436501, 47.435728, 47.437079, 47.438029, 47.438818, 47.439811, 47.441453, 47.442425, 47.444139, 47.443342, 
47.443874, 47.443531, 47.444381, 47.444675, 47.44494, 47.445603, 47.446725, 47.44667, 47.447125, 47.447451, 47.448479, 47.448205, 47.447503, 47.448204, 47.449827, 47.452251, 47.454187, 47.459655, 47.462894, 47.467163, 47.470052, 47.472659, 47.474206, 47.475424, 47.476688, 47.478058, 47.477603, 47.478111, 47.482603, 47.485631, 47.489085, 47.492052, 47.496115, 47.498373, 47.500039, 47.502232, 47.50379, 47.504578, 47.485739, 47.482463, 47.477987, 47.474836, 47.473783, 47.472808, 47.472798, 47.470069, 
47.467031, 47.465958, 47.465613, 47.466068, 47.465962, 47.465381, 47.462291, 47.460277, 47.457469, 47.456594, 47.45465, 47.453766, 47.448046, 47.44745, 47.443355, 47.440059, 47.438261, 47.436854, 47.435907, 47.435635, 47.43569, 47.43556, 47.436532, 47.437592, 47.438921, 47.442217, 47.443476, 47.446261, 47.447459, 47.448487, 47.450113, 47.451073, 47.452225, 47.453819, 47.45565, 47.457244, 47.457196, 47.458259, 47.460182, 47.4599, 47.461656, 47.460382, 47.462148, 47.462552, 47.46089, 47.456788, 47.449016, 
47.448377, 47.444843, 47.441036, 47.440723, 47.440364, 47.440622, 47.438217, 47.44238, 47.444122, 47.451535, 47.454727, 47.457972, 47.457758, 47.452812, 47.449841, 47.44528, 47.442723, 47.431561, 47.43012, 47.427362, 47.422839))"
53033032005,12.199964733459998,7267.9789903924,0,30.9999103883,30.9999103883,0,"list(c(-122.107453, -122.099955, -122.093948, -122.086027, -122.084368, -122.069846, -122.069853, -122.075238, -122.075241, -122.078106, -122.079047, -122.077869, -122.074102, -122.071687, -122.071523, -122.069167, -122.067583, -122.06524, -122.08043, -122.080462, -122.090895, -122.101765, -122.1018, -122.101886, -122.101889, -122.102095, -122.102684, -122.107453, 47.358108, 47.35802, 47.358094, 47.358073, 47.358078, 47.35806, 47.367177, 47.367103, 47.365661, 47.365952, 47.367216, 47.367233, 47.372646, 
47.376222, 47.376446, 47.379798, 47.383039, 47.386949, 47.387006, 47.384884, 47.380667, 47.375045, 47.372603, 47.368114, 47.367969, 47.362155, 47.361218, 47.358108))"
53033032006,14.8,5581,0,0,0,0,"list(c(-122.116875, -122.115252, -122.11193, -122.110359, -122.108497, -122.102897, -122.101958, -122.100099, -122.099117, -122.08992, -122.08067, -122.078037, -122.070997, -122.068326, -122.05947, -122.056181, -122.053898, -122.053873, -122.053659, -122.053594, -122.053699, -122.047331, -122.045757, -122.043493, -122.058974, -122.06572, -122.069846, -122.084368, -122.086027, -122.093948, -122.099955, -122.107453, -122.118089, -122.116875, 47.349026, 47.348391, 47.348381, 47.348356, 47.347596, 47.343593, 
47.343591, 47.343571, 47.34227, 47.341558, 47.343393, 47.343474, 47.342866, 47.342233, 47.34185, 47.341376, 47.340587, 47.34357, 47.344759, 47.347835, 47.354349, 47.354333, 47.355235, 47.357968, 47.35799, 47.358032, 47.35806, 47.358078, 47.358073, 47.358094, 47.35802, 47.358108, 47.349567, 47.349026))"
53033032007,8.100035266539999,3402.0210096076,0,4.0000896117,8.96117e-5,4,"list(c(-122.084443, -122.082131, -122.080216, -122.08043, -122.080462, -122.090895, -122.101765, -122.1018, -122.101886, -122.101889, -122.102095, -122.102684, -122.107453, -122.099955, -122.093948, -122.086027, -122.084368, -122.069846, -122.06572, -122.058974, -122.059063, -122.059095, -122.059981, -122.061728, -122.061806, -122.059139, -122.058401, -122.054719, -122.054375, -122.056133, -122.053713, -122.05365, -122.051439, -122.049549, -122.048117, -122.048101, -122.047976, -122.045353, -122.046027, 
-122.045187, -122.044569, -122.045093, -122.04587, -122.046043, -122.048578, -122.055335, -122.056082, -122.065848, -122.072225, -122.074893, -122.079415, -122.083176, -122.083519, -122.079855, -122.080941, -122.084631, -122.084443, 47.409742, 47.406895, 47.403257, 47.387006, 47.384884, 47.380667, 47.375045, 47.372603, 47.368114, 47.367969, 47.362155, 47.361218, 47.358108, 47.35802, 47.358094, 47.358073, 47.358078, 47.35806, 47.358032, 47.35799, 47.36465, 47.366155, 47.366349, 47.367971, 47.371979, 
47.371774, 47.375156, 47.375338, 47.376125, 47.376746, 47.378292, 47.379668, 47.379677, 47.379629, 47.379613, 47.38211, 47.387891, 47.390358, 47.391621, 47.39418, 47.397447, 47.398003, 47.39873, 47.399848, 47.404093, 47.411165, 47.411731, 47.416257, 47.420248, 47.421141, 47.421339, 47.422839, 47.420952, 47.415951, 47.412961, 47.411481, 47.409742))"
53033032008,28.4,4673,0,0,0,0,"list(c(-122.061728, -122.059981, -122.059095, -122.059063, -122.058974, -122.043493, -122.043089, -122.042869, -122.042314, -122.044299, -122.048236, -122.049405, -122.048155, -122.048117, -122.049549, -122.051439, -122.05365, -122.053713, -122.056133, -122.054375, -122.054719, -122.058401, -122.059139, -122.061806, -122.061728, 47.367971, 47.366349, 47.366155, 47.36465, 47.35799, 47.357968, 47.361582, 47.363012, 47.364595, 47.369171, 47.373353, 47.375149, 47.376998, 47.379613, 47.379629, 47.379677, 
47.379668, 47.378292, 47.376746, 47.376125, 47.375338, 47.375156, 47.371774, 47.371979, 47.367971))"
53033032010,9.35084567886,6707.7396183567,0,0,0,0,"list(c(-122.048101, -122.046033, -122.039913, -122.037105, -122.032464, -122.03232, -122.032322, -122.026609, -122.02475, -122.023475, -122.020933, -122.01863, -122.016311, -122.016335, -122.015832, -122.01372, -122.012144, -122.010751, -122.002261, -121.996287, -121.990936, -121.994913, -121.999411, -122.004385, -122.010865, -122.012741, -122.017388, -122.020802, -122.02236, -122.027284, -122.032019, -122.032061, -122.035335, -122.041338, -122.038095, -122.039375, -122.044569, -122.045187, -122.046027, 
-122.045353, -122.047976, -122.048101, 47.38211, 47.381193, 47.380801, 47.379969, 47.375567, 47.374275, 47.373924, 47.374055, 47.374768, 47.372755, 47.361369, 47.361494, 47.361801, 47.362997, 47.364004, 47.365231, 47.366302, 47.369821, 47.370738, 47.373247, 47.375944, 47.375989, 47.37883, 47.379142, 47.376917, 47.376863, 47.3787, 47.380166, 47.383168, 47.38679, 47.389362, 47.393504, 47.393795, 47.396526, 47.394326, 47.393754, 47.397447, 47.39418, 47.391621, 47.390358, 47.387891, 47.38211))"
53033032011,6.03770249196,4667.0455216262,0,0,0,0,"list(c(-122.048236, -122.044299, -122.042314, -122.042869, -122.043089, -122.043493, -122.041175, -122.032267, -122.028131, -122.02432, -122.020933, -122.01863, -122.016311, -122.016335, -122.015832, -122.01372, -122.012144, -122.010751, -122.002261, -121.996287, -121.990936, -121.994913, -121.999411, -122.004385, -122.010865, -122.012741, -122.017388, -122.020802, -122.02236, -122.027284, -122.032019, -122.032061, -122.035335, -122.041338, -122.038095, -122.039375, -122.044569, -122.045187, -122.046027, 
-122.045353, -122.047976, -122.048101, -122.048117, -122.048155, -122.049405, -122.048236, 47.373353, 47.369171, 47.364595, 47.363012, 47.361582, 47.357968, 47.357972, 47.358102, 47.35961, 47.361021, 47.361369, 47.361494, 47.361801, 47.362997, 47.364004, 47.365231, 47.366302, 47.369821, 47.370738, 47.373247, 47.375944, 47.375989, 47.37883, 47.379142, 47.376917, 47.376863, 47.3787, 47.380166, 47.383168, 47.38679, 47.389362, 47.393504, 47.393795, 47.396526, 47.394326, 47.393754, 47.397447, 47.39418, 
47.391621, 47.390358, 47.387891, 47.38211, 47.379613, 47.376998, 47.375149, 47.373353))"
